,Absorption,Emission,smiles
4302,530.06525,626.90686,COc1ccc(-n2nc(C#N)c(NC3CCCCC3)n2)cc1
3238,530.05237,622.66406,CCN(CC)c1ccc(OC)c(C=O)c1
2632,530.03656,618.3648,c1ccc2cc(-n3cnc4ccccc43)ccc2c1
591,530.03375,620.5,N#Cc1ccc(Oc2ccc3c4c(cccc24)C(=O)N(CCO)C3=O)cc1
2474,530.03375,620.5,CC(C)CCCCN1CCc2c1ccc1c3c(ccc21)CCCC3=O
4897,529.98004,618.93494,CC
454,529.98004,618.93494,COc1c2ccccc2c(OC)c2c1c1ccccc1n2C
2437,529.9568,622.50146,Oc1ccccc1-c1oc2ccccc2c1-c1ccccc1
3831,529.92334,606.029,COc1cccc(-n2c(-c3ccc(O)cc3)nc(C)c2C)c1
612,529.9149,607.42664,CCCCc1ccc2ccc3c(CCCC)cc(CCCC)c4ccc1c2c34
2774,529.8927,620.6669,Cc1ccc(-c2ccc(C=Cc3ccccc3)cn2)nc1
3762,529.8927,620.6669,N#CC(C#N)=C(C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1
3015,529.8927,620.6669,COC(=O)C(Cc1ccc2oc(-c3ccc(N4C5=CC=CC=CC4=CC=CC=C5)cc3)nc2c1)NC(=O)OC(C)(C)C
1417,529.8927,620.6669,CCCC(=O)c1c2c(c(C(=O)CCC)c3c1OC(CC(=O)OC)(C(=O)OC)O3)OCO2
2181,529.8927,620.6669,CC(=O)Nc1ccc(O)cc1
4184,529.87256,610.00525,c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc2)cc1
1867,529.87256,610.00525,CN(C)c1ccc2nc(C=Cc3cc4c5c(c3)CCCN5CCC4)c(=O)oc2c1
803,529.87256,610.00525,CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(OC)cc4)ccc(c23)C1=O
1207,529.87256,610.00525,c1ccc(N2CCCC2)cc1
4345,529.87256,610.00525,CNc1ccc(C=CC#N)cc1
2009,529.87256,610.00525,CN(C)c1ccc(C=Cc2cc[n+](CCCCC[n+]3ccc(C=Cc4ccc(N(C)C)cc4)cc3)cc2)cc1
3042,529.8588,614.804,O=c1oc2c(ccc3ccccc32)nc1-c1ccccc1
3060,529.7477,626.8695,CN(C)c1ccc(C=CC=C2CCC(=Cc3ccc(N(C)C)cc3)C2=O)cc1
250,529.7477,626.8695,Cc1ccc2cc3c(=O)n(C)c(=O)n(C)c3nc2c1
264,529.7477,626.8695,Cc1ccc2cc3c(=O)n(C)c(=O)n(C)c3nc2c1
3729,529.7477,626.8695,CCOC(=O)C(C#N)=C(C=Cc1ccc(N(c2ccccc2)c2ccc(C=CC(=C(C#N)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1
5025,529.73444,610.2145,CC=c1ccc2c(c(N(C)C)c3ccc1c(O)c3)C=2
3072,529.6791,623.52734,CC1(C)CC(=O)C2=C(C1)Oc1ccc3cc(O)ccc3c1C2c1ccccn1
822,529.66064,619.57294,C=CCOC(=O)C(C#N)=C1C=C(C=Cc2ccc(N(C)C)cc2)OC(C=Cc2ccc(N(C)C)cc2)=C1
3260,529.66064,619.57294,CCNc1cc2oc3cc(=[NH+]CC)c(C)cc-3c(-c3ccccc3C(=O)OCC)c2cc1C
2398,529.66064,619.57294,Cc1ccc(OCc2cc(=O)oc3c2ccc2ccccc23)cc1
828,529.66064,619.57294,C=CCOC(=O)C(C#N)=C1C=C(C=Cc2ccc(N(C)C)cc2)OC(C=Cc2ccc(N(C)C)cc2)=C1
4949,529.66064,619.57294,CCCCNc1ccc(NCCCC)c2c1C(=O)c1ccccc1C2=O
809,529.66064,619.57294,C=CCOC(=O)C(C#N)=C1C=C(C=Cc2ccc(N(C)C)cc2)OC(C=Cc2ccc(N(C)C)cc2)=C1
2973,529.66064,619.57294,c1ccc(Nc2nc(Nc3ccc4cc5ccccc5cc4c3)nc(Nc3ccccn3)n2)cc1
4392,529.66064,619.57294,c1ccc2cc(-n3cnc4ccccc43)ccc2c1
4317,529.66064,619.57294,Cc1ccc(C=Cc2ccccc2-[n+]2noc([O-])c2C)cc1
1900,529.66064,619.57294,COc1coc2cc(-c3ccc(N(C)C)cc3)ccc2c1=O
2965,529.66064,619.57294,Oc1ccc2ccccc2c1C=Nc1ccccc1
4886,529.66064,619.57294,C(=Cc1cnc2ccccc2n1)c1ccc(N2CCCCC2)cc1
621,529.647,616.44934,CCn1c2ccccc2c2cccc(N(c3ccccc3)c3ccccc3)c21
4305,529.63983,619.8009,CN(C)c1ccc(-c2cc(-c3ccc(C#N)cc3)nn2C)cc1
4843,529.6247,616.92426,CC=C1N=C(C=CC=Cc2ccc(N(C)C)cc2)O1
2488,529.6247,616.92426,COC(=O)c1nc(-c2ccco2)oc1C
3484,529.6247,616.92426,COc1ccc2c(=O)c3c([nH]c2c1)-c1ccccc1NC3(C)C
3758,529.6247,616.92426,CCN1C(=CC2=C([O-])C(=CC3=[N+](CC)c4c(ccc5ccc(C)nc45)C3(C)C)C2=O)C(C)(C)c2ccc3ccc(C)nc3c21
4109,529.6247,616.92426,CC1=NC(=Cc2ccncc2)C(=O)N1C
1670,529.6247,616.92426,CCC(=O)N(C)C(=N)CC=CCO
4424,529.6247,616.92426,O=C([O-])c1ccc(-c2cc3ccccc3oc2=O)cc1
715,529.6247,616.92426,N#CC(C#N)=C(C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1
4231,529.6247,616.92426,N#Cc1ccc(C=Cc2ccc(C=C(c3ccccc3)c3ccccc3)cc2)cc1
725,529.6247,616.92426,N#CC(C#N)=C(C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1
730,529.6247,616.92426,N#CC(C#N)=C(C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1
2574,529.6247,616.92426,COc1ccc(-c2nc(N)nc(C#N)c2C#N)cc1OC
5039,529.59875,614.0804,COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)C)cc3)nc2c1)NC(=O)OC(C)(C)C
3736,529.5155,605.61084,O=c1oc2c(ccc3ccccc32)nc1-c1ccccc1
2440,529.5045,614.2146,COc1ccc(C=CC(=O)c2ccccc2O)cc1OC
4068,529.5045,614.2146,CN(C)c1ccc(C=Cc2nc3ccc(N(C)C)cc3oc2=O)cc1
3907,529.5045,614.2146,CC(C)(C)C1Nc2ccccc2C(=O)N1c1ccccc1
2310,529.5045,614.2146,CN(C)c1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1
4604,529.5045,614.2146,COc1cc(C(=O)O)ccc1O
2184,529.5045,614.2146,CN(C)c1ccc2c3c(ccc2c1)C(=O)CCC3
750,529.5045,614.2146,O=Cc1cc(C=O)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43
737,529.5045,614.2146,O=Cc1cc(C=O)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43
3840,529.5045,614.2146,CC=CC=Cc1nc(CC(C)=CC)c(CC)c2c1=C=CC=2
3574,529.5045,614.2146,COc1ccc(-c2cc3oc(=O)cc(C)c3cc2-c2ccc(OC)c(OC)c2)cc1OC
755,529.5045,614.2146,O=Cc1cc(C=O)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43
4920,529.5045,614.2146,COC(=O)CN1C(=O)c2c(cc3cc4c5c(=C(O)OC)c(c2c34)=CC=CC=5)C1C
4914,529.5045,614.2146,C=C1c2cc3ccc4c5c(o2)=CC(O)=C2C=C(C=CC(=C24)C(=CC=CC2=CC=C(CC)C2=N)OC=5C)C2=CC=CC(=CC)CC2C13
4075,529.47974,606.51794,CCCCC(CC)COC(=O)C=Cc1c(OC)ccc(OC)c1OC
1200,529.47974,606.51794,CN(C)c1ccc(-c2ccc(-c3nc(C#N)c(C#N)n3C)cc2)cc1
1750,529.43005,609.9667,C=C(C)c1cc2ccccc3ccc3cc3cc(C=CC=CC(=O)OC)c(cc12)c(OC)c3
4066,529.42664,628.6564,CN(C)c1cc(C#N)c(N(C)C)c(C#N)c1
544,529.42664,628.6564,CN(C)c1ccc(C=Cc2ccc(-c3nc(C#N)c(C#N)n3C)cc2)cc1
1815,529.3783,618.3979,CCOC(=O)CCOc1ccccc1C(c1c(C)[nH]c2ccccc12)c1c(C)[nH]c2ccccc12
672,529.34814,623.406,COc1cc2c(cc1C=CC1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2C
679,529.34814,623.406,COc1cc2c(cc1C=CC1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2C
1318,529.34814,623.406,CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C#N
1175,529.32794,605.9578,Cc1ccc(-c2ccc(C=Cc3cccn3C)cn2)nc1
3475,529.32794,605.9578,CCC1(CC)c2ccccc2-c2ccc(C#Cc3ccc4ccc5cccc6ccc3c4c56)cc21
1543,529.32794,605.9578,Oc1ccc(N=Cc2ccccc2Oc2ccccc2)cc1
636,529.32794,605.9578,CC1(C)CC(NCc2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1
1716,529.30896,620.1669,CN(C)c1cc(C#N)c(N(C)C)c(C#N)c1
4110,529.30896,620.1669,CCN(CC)c1ccc(-c2nc3ccc2C2=CC=CC2C3)cc1
4398,529.30896,620.1669,CN(C)c1ccc(C=Cc2cc[n+](C)cc2)cc1
753,529.30896,620.1669,CCC1=C(C)C(=O)n2c1cc1[nH]c(C(=O)OC(C)(C)C)c(C)c1c2=O
2775,529.30896,620.1669,CCOC(=O)CCCCCn1c2ccccc2c(=O)c2cc(N)ccc21
497,529.30896,620.1669,CCC1=C(C)C(=O)n2c1cc1[nH]c(C(=O)OC(C)(C)C)c(C)c1c2=O
1563,529.2948,611.5999,Cc1n[nH]c2c1C(c1ccc([N+](=O)[O-])cc1)C(C#N)=C(N)O2
522,529.29065,619.1551,COC(=O)C1=C(N)C=c2c(c3ccc2=Cc2ccccc2C3)C(=O)N1
3908,529.28,608.37585,CC(C)(C)c1ccc(-n2c(-c3ccc(C(C)(C)O)cc3)nc3c4c5c(c(c32)C=CC(c2cc3ccccc3c3ccccc23)=C5)C=C(c2cc3ccccc3c3ccccc23)C=C4)cc1
2126,529.2264,623.0867,CC(=O)OCCN1C(=O)c2cccc3c(Oc4ccccc4C)ccc(c23)C1=O
1706,529.2264,623.0867,CCN(CC)c1ccc(-c2nc3cc(C(NC(=O)OC(C)(C)C)C(=O)OC)ccc3o2)c(O)c1
1930,529.2264,623.0867,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(-c4ccc(OC)cc4)n3)ccc21
3585,529.2264,623.0867,CCC(=O)c1ccc2cc(N(C)C)ccc2c1
2768,529.2264,623.0867,CN1C2=CC=CC=CC1=CC=NC=C2
3960,529.2264,623.0867,COc1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1
3418,529.2264,623.0867,N#Cc1ccc(N)cc1
1748,529.2264,623.0867,CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(-c5ccc(OC)cc5)cc4)ccc(c23)C1=O
709,529.21606,616.17865,N#Cc1c(N2CCCCC2)cc(-c2ccc3ccccc3c2)c2c1Cc1ccccc1-2
4956,529.2131,606.47833,N#Cc1cc2ccc(O)cc2oc1=O
1809,529.20056,617.3895,COc1ccc2c(=O)c3c([nH]c2c1)-c1ccccc1NC3(C)C
4476,529.20056,617.3895,CC=CC1=NC2=CC=CC(=NCC)c3c4nn(-c5ccccc5)c3c1cccccc4=C2
3726,529.1768,619.88666,COc1ccc(-c2nc(C)cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1
1068,529.08636,618.1823,COc1ccc(C=Nc2cc(C(C)C)c(O)cc2C)cc1
1841,529.0701,607.7416,CCN(CC)c1ccc(C=Nc2cc3ccccc3cc2N=Cc2ccc(N(CC)CC)cc2O)c(O)c1
1403,529.0701,607.7416,COCCOc1ccc(OCCOC)c(C=O)c1
3323,529.0701,607.7416,O=Cc1cc(O)ccc1O
3032,529.0701,607.7416,c1ccc(N(c2ccccc2)c2ccc3c4cccc5c(N(c6ccccc6)c6ccccc6)ccc(c6cccc2c63)c54)cc1
428,529.0665,617.6532,c1cc2c3ccc[n+]4cccc(c5ccc[n+](c1)c25)c34
2238,529.0665,617.6532,CN(C)c1ccc(C=Cc2cccnn2)cc1
421,529.0665,617.6532,c1cc2c3ccc[n+]4cccc(c5ccc[n+](c1)c25)c34
4577,529.0597,613.839,N#Cc1cc2ccc(O)cc2oc1=N
4281,529.05365,607.9732,Oc1ccc2ccccc2c1-c1nc(-c2ccccc2)c2ccccn12
2465,529.05365,607.9732,CN(C)c1ccc2nc(C=Cc3cc4c5c(c3)CCCN5CCC4)c(=O)oc2c1
3365,529.04266,626.7424,Oc1ccccc1C=Nc1ccc(Cn2cncn2)cc1
1651,529.04266,626.7424,CN(C)c1nc(N)nc2c1nc(C#N)n2Cc1ccccc1
4381,529.0376,611.56104,COCCOCCOCCN1C(=O)c2cc(NCCOCCO)c3c4c(cc(NCCOCCO)c(c24)C1=O)C(=O)N(CCOCCOCCOC)C3=O
2034,529.01483,619.6187,CN1C(=CC2=C([O-])C(=c3ccc4cccc(=O)c3[n+]4C)C2=O)C(C)(C)c2ccccc21
3867,529.01483,619.6187,CCOC(=O)C(C#N)=Cc1cc2c3ccccc3n(C)c2cc1OC
2230,529.01483,619.6187,C=C(C)C(=O)N(CCC)c1ccc(C=C2N(C)c3ccccc3C2(C)C)cc1
3152,529.01483,619.6187,CN(C)c1ccc(C=CC=C2CCC(=Cc3ccc(N(C)C)cc3)C2=O)cc1
2207,529.00525,609.6361,CCN(CC)c1ccc2cc(-c3cn4cc5ccccc5cc4n3)c(=O)oc2c1
592,528.9564,619.44617,COc1ccc(-c2nc(C(=O)c3ccccc3)c(-c3ccccc3)o2)cc1
5005,528.9397,615.0298,CN(C)c1ccc2c3c(ccc2c1)CCCC3=O
2062,528.8926,619.34515,COc1ccc2cc(C(C)C(=O)O)ccc2c1
4251,528.88214,615.8761,CCN(CC)c1ccc(C=CC(=O)c2c(O)cc(C)oc2=O)cc1
2784,528.88214,615.8761,COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O
493,528.8709,615.8494,Cc1ccc(N)cc1-c1c2cccc1c(=O)c1c(c2)C=CC=CC=1
1763,528.8494,612.30457,Cc1ccccc1CN(Cc1ccccc1C)c1nc(C#N)c(N(Cc2ccccc2C)Cc2ccccc2C)nc1C#N
2089,528.8292,622.49457,CC1(C)C(=O)C=Cc2ccc(N)cc21
2271,528.7997,618.67285,CN(C)c1ccc(C=CC(=C(C#N)C#N)c2ccc3c4c(cccc24)CC3)cc1
2996,528.77075,620.833,COC(=O)C(Cc1ccc2oc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc2c1)NC(=O)OC(C)(C)C
791,528.77075,620.833,N#CC(C#N)=C(C=Cc1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2
3219,528.77075,620.833,CC=c1cccc2c(=CC)cccc12
3563,528.7414,616.4625,CC(=O)c1ccc2ccc3cccc4ccc1c2c34
4111,528.69696,628.5703,COc1cc(N(c2ccccc2)c2ccccc2)ccc1C=C(C#N)C#N
4467,528.69653,613.1618,Cc1ccc(OCc2cc(=O)oc3c2ccc2ccccc23)cc1
877,528.65967,617.7415,CCOC(=O)C1c2cc(OC)c(OC)cc2C(=O)N1c1ccc(OC)c(OC)c1
2159,528.65967,617.7415,CCN(CC)c1ccc(OC)c(C=O)c1
3815,528.65967,617.7415,CCC1=C(C)C(=O)n2c1cc1c(CCC(=O)O)c(C)c(C)n1c2=O
3804,528.65625,615.7827,COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C
2564,528.6428,614.77484,N#Cc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(C#N)cc5)c5ccc2c3c45)cc1
2762,528.6428,614.77484,COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)c4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C
5055,528.6378,619.0415,CN(C)c1cnc2ccccc2c1
4610,528.6378,619.0415,[C-]#[N+]c1ccc(-c2ccc(NC)cc2)cc1
1335,528.6378,619.0415,CC1(N)CC2=CC=C(c3ccc(-n4ccc5oc6ccccc=5c4=CC=6)cc3)C=CC(=C2)C1
3436,528.6378,619.0415,CC(=O)c1c2c(cc3c(N(C)C)cccc13)CCC2
4728,528.6378,619.0415,CN(C)c1ccc(C=CC(=O)O)cc1
1901,528.6378,619.0415,COc1cc2c(cc1C=CC(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C
2535,528.6378,619.0415,O=C1CC(c2cccc([N+](=O)[O-])c2)c2c(c3ccccc3c3nc4ccccc4nc23)O1
4581,528.6378,619.0415,CN(C)c1cc(C#N)c(N(C)C)c(C#N)c1
3372,528.6378,619.0415,COc1cc(N(c2ccccc2)c2ccccc2)ccc1C=C(C#N)C#N
2961,528.5812,619.2977,Cc1cccc(CCCC(=O)O)c1C
488,528.5812,619.2977,Cc1ccc(OCc2cc(=O)oc3c2ccc2ccccc23)cc1
4192,528.5812,619.2977,COc1ccc(-c2cc(C)cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1
4371,528.5812,619.2977,COc1ccc(C(=O)C=C2C(=O)Nc3ccccc32)cc1
2304,528.5812,619.2977,C1=CC=c2cc3c(-c4ccccc4)nn4c(ccccc2nc34)C=C1
2592,528.5812,619.2977,c1ccc(-c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccn2)nc1
857,528.5812,619.2977,Cc1ccc(OCc2cc(=O)oc3c2ccc2ccccc23)cc1
3406,528.5812,619.2977,COc1cc2c(cc1C=CC(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C
4975,528.5812,619.2977,CCCCOc1ccc(C=CC=CC=Cc2ccc([N+](=O)[O-])cc2)cc1
495,528.5812,619.2977,Cc1ccc(OCc2cc(=O)oc3c2ccc2ccccc23)cc1
4271,528.5812,619.2977,Nc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N)cc5)c5ccc2c3c45)cc1
498,528.5812,619.2977,Cc1ccc(OCc2cc(=O)oc3c2ccc2ccccc23)cc1
500,528.5812,619.2977,Cc1ccc(OCc2cc(=O)oc3c2ccc2ccccc23)cc1
504,528.5812,619.2977,Cc1ccc(OCc2cc(=O)oc3c2ccc2ccccc23)cc1
1559,528.5812,619.2977,COC(=O)c1ccc2ccc3cccc4ccc1c2c34
1288,528.5812,619.2977,CN(C)c1cc(C#N)c(N(C)C)c(C#N)c1
3000,528.5812,619.2977,c1ccc2cc(-n3cnc4ccccc43)ccc2c1
1432,528.5812,619.2977,CCCCC(CC)COC(=O)C=Cc1cccc(OC)c1
4462,528.5812,619.2977,N#Cc1ccc(N)cn1
2396,528.5812,619.2977,CN(C)c1ccc(C=C2CCC(=Cc3ccc(N(C)C)cc3)C2=O)cc1
589,528.55774,616.18396,O=Cc1ccc(Oc2ccc3c4c(cccc24)C(=O)N(CCO)C3=O)cc1
2345,528.5525,632.3186,CNc1c(-c2ccc(C)cc2)ccnc1C
1297,528.5394,614.96576,CC[NH+]=c1cc2oc3cccc(-c4ccccc4)c3nc-2cc1C
4228,528.4458,618.80536,CN(C)c1ccc(C=C2CCCC2=O)cc1
3151,528.3755,618.0924,CCCCc1cc(C=O)c2ccc3c(CCCC)cc(N4CCCCC4)c4ccc1c2c34
2303,528.3755,618.0924,N#Cc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(C#N)cc5)c5ccc2c3c45)cc1
1869,528.3518,617.97784,CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(OC)cc4)ccc(c23)C1=O
2412,528.31085,620.77747,CN(C)c1ccc(C=Cc2cccnn2)cc1
3863,528.31085,620.77747,CC1(C)CC(=O)c2ccccc2N1
2354,528.31085,620.77747,Cc1ccc(C=Nc2cc(C(C)C)c(O)cc2C)cc1
1723,528.2051,623.2346,COc1c2ccccc2c(OC)c2c1c1c(C)ccc(OC)c1n2C
3983,528.18896,605.0349,COc1c2ccccc2c(OC)c2c1c1cc(C)ccc1n2C
3268,528.1308,611.1987,O=C(O)c1ccc2ccc3cccc4ccc1c2c34
1631,528.0922,613.6334,C#[N+]c1ccc(-c2ccc(N(C)C)cc2)cc1
686,528.0413,611.25793,C(=Cc1ccc2ccccc2c1)c1ccc(N(c2ccccc2)c2ccccc2)cc1
4715,528.0155,603.8668,CN(C)c1ccc(C=Cc2nc3ccc(N(C)C)cc3oc2=O)cc1
1337,527.9487,605.02954,N#Cc1c(N2CCCCC2)cc(-c2ccccc2)c2c1-c1ccccc1C2=O
2428,527.9487,605.02954,CC(C)Cc1ccc(C=CC(=N)C=Cc2ccccc2)cc1
696,527.93286,603.73773,CN(C)c1ccc(C=CC=CC2=NC3C(=O)NC(N)=NC3N2C2CC(O)C(CO)O2)cc1
5008,527.91187,611.6025,Cc1cccc(C)c1
5075,527.8708,615.0242,COC(=O)c1cc(O)c(C)nc2cc3oc2cc3c1
3975,527.71185,623.4226,c1ccc(-c2nn(-c3ccccc3)c3nc4ccc(-n5c6ccccc6c6ccccc65)cc4cc23)cc1
4653,527.68713,616.1658,CCN(CC)c1cccc(C=O)c1
2221,527.65875,613.871,c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)cc3)[nH]c2-c2ccccc2)cc1
2808,527.65875,613.871,COc1cc(N(c2ccccc2)c2ccc(C=C(C#N)C#N)c(OC)c2)ccc1C=C(C#N)C#N
648,527.65875,613.871,c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1
1858,527.65875,613.871,CCc1ccccc1N1c2ccc3[nH]ccc3c21
1235,527.65875,613.871,Nc1ccccc1
3464,527.64844,617.4605,COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2
4210,527.64844,617.4605,CCN(CC)c1ccc2cc(C=CC(O)=C3CCC(=Cc4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1
1624,527.64844,617.4605,O=C1CC(c2cccc([N+](=O)[O-])c2)c2c(c3ccccc3c3nc4ccccc4nc23)O1
1445,527.64844,617.4605,CN(C)c1ccc(C=CC=C2CCC(=Cc3ccc(N(C)C)cc3)C2=O)cc1
1238,527.64844,617.4605,Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1
723,527.64,613.69006,Cc1ccccc1-c1c2ccc(=[N+]3CCCC3)cc-2oc2cc(N3CCCC3)ccc12
4385,527.64,613.69006,N#Cc1ccc(N2C3=CC=CC=C4C=CC5=CC(=CC=C6C=CC5=CC=N6)C(=N3)C=C42)cc1
721,527.64,613.69006,Cc1ccccc1-c1c2ccc(=[N+]3CCCC3)cc-2oc2cc(N3CCCC3)ccc12
4504,527.6248,611.89923,CN(C)c1ccc(C=CC=C2CCC(=Cc3ccc(N(C)C)cc3)C2=O)cc1
3920,527.6164,615.57513,COc1cc(N(c2ccc(C=C(C#N)C#N)c(OC)c2)c2ccc(C=C(C#N)C#N)c(OC)c2)ccc1C=C(C#N)C#N
3796,527.6164,615.57513,CC1(C)Cc2c(c3ccccc3c3nc4ccccc4nc23)O1
1823,527.6164,615.57513,Oc1ccc(N=Cc2ccccc2Oc2ccccc2)cc1
1398,527.6164,615.57513,COC(=O)c1nc2cnc(N(C)C)nc2n1Cc1ccccc1
3886,527.6164,615.57513,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12
2274,527.6164,615.57513,O=C(NN=Cc1ccccc1O)c1ccc([N+](=O)[O-])cc1
4433,527.6164,615.57513,COc1ccc(OC)c(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)c1
3792,527.6164,615.57513,O=c1oc2cc3ccccc3cc2nc1-c1ccccc1
1791,527.6164,615.57513,COCCOCCOc1cc(C=O)c(OCCOCCOC)cc1C=O
3261,527.4917,617.9016,Cc1ccc(-c2cc(-c3ccc(C)cc3)c(C#N)c(=O)[nH]2)cc1
4716,527.4624,601.03186,CC=C1C=Cc2ccccc2N1c1cccc(C)c1
674,527.4301,618.72345,C=CCOc1ccc(-c2nc3cc(C(NC(=O)OC(C)(C)C)C(=O)OC)ccc3o2)cc1
642,527.3979,610.10626,C=CC1=Cc2ccc(=CC)c3c2C(=CNCC)c2ccc(N(C)C)cc2OC=3C1
4289,527.369,623.95776,CN(C)c1ccc(-c2c(C=C3C=Cc4ccccc4N3Cc3ccccc3)c(=O)c2=O)cc1
4953,527.3576,615.54407,COCCOCCOCCOCCOc1ccc(OCCOCCOCCOCCOC)c(C=O)c1
4875,527.3518,617.8832,C=C(N)C(=O)c1ccc(O)c(OC)c1
3752,527.3434,602.75745,COc1ccc2c(c1)N(c1ccccc1-c1ccccc1)c1cc3c(cc1=N2)Oc1c(cc(C(C)(C)C)cc1C(C)(C)C)N=3
2501,527.3434,602.75745,C(=Cc1ccc(Nc2ccccc2)cc1)c1ccccc1
2505,527.3097,608.66724,C=C(O)n1c(C=N)c(CC)cc2ccc(c1N(C)C)n(-c1cnc(O)cc1-c1ccc(C)cc1)c1ccc2=1
3182,527.30176,602.3773,CCN(CC)c1ccc2c(c1)OC1=C(C=CC3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2c1ccccc1C(=O)O
4216,527.2935,601.58746,O=[N+]([O-])c1ccc(C=Cc2c[nH]c3ccccc23)cc1
430,527.28375,620.26294,COc1cccc2cc(-c3ccc(C(=O)[O-])cc3)c(=O)oc12
4074,527.2558,617.06494,O=C1c2ccccc2C(=O)N1c1ccc(Cn2cncn2)cc1
2873,527.1681,609.60956,Oc1ccccc1N=Cc1ccccc1Oc1ccccc1
1508,527.1681,609.60956,N#CC(C#N)=Cc1ccc2c(c1)c1ccccc1n2-c1cc2ccccc2c2ccccc12
3812,527.1681,609.60956,CC=CC1=CC=CC(=C(OC)c2c3ccc4c2C(=CC=C2CC4=CC=C2NC2=CC(=O)CNC2)C=CC(C)=C3)C1
2475,527.1681,609.60956,CN(C)c1ccc(C=CC=Cc2ccccc2)cc1
3477,527.1681,609.60956,Cc1ccc(-c2cc(-c3ccc(C)cc3)c(C#N)c(=O)[nH]2)cc1
3670,527.0878,628.5679,Oc1ccc2ncccc2c1
1199,527.0878,628.5679,CCC1(CC)c2ccccc2-c2ccc(C#Cc3ccc4ccc5cccc6ccc3c4c56)cc21
4661,527.0878,628.5679,C1=CC=Cc2[nH]c(nc2-c2ccccc2)C(C=C2C=CC=CN2)=CC=C1
3191,527.0792,627.0927,COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)C)cc3)nc2c1)NC(=O)OC(C)(C)C
1428,527.0792,627.0927,CCOC(=O)C=Cc1ccc(N(C)C)cc1
4408,527.07434,618.6765,COc1ccc2c(=O)c3c([nH]c2c1)-c1ccccc1NC3(C)C
560,527.0515,618.2929,COC(=O)c1ccc(C=C2N=C(c3ccc(OC)c(OC)c3)NC2=O)cc1
5091,526.9797,611.53796,CN1c2ccc3c4cc5c6c(c2=C(C=CC=C5N3C2=CC1CC2)N=6)=C1C=C(c2nc3ccccc3n2-c2ccc3ccccc3c2)C=4C1
3853,526.8763,617.1749,c1ccc(Nc2nc(-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)nc3ccccc23)cc1
